ip,app,device,os,channel,click_time,attributed_time,download_time,is_attributed
35948,3,1,13,424,2017-11-09 14:29:32,2017-11-09 14:32:28,0 days 00:02:56.000000000,1
53964,56,1,28,406,2017-11-09 10:44:00,2017-11-09 10:44:34,0 days 00:00:34.000000000,1
95336,2,1,18,122,2017-11-08 13:13:44,2017-11-08 13:14:36,0 days 00:00:52.000000000,1
106407,14,1,13,463,2017-11-07 04:51:40,2017-11-07 05:30:02,0 days 00:38:22.000000000,1
56639,13,1,22,469,2017-11-08 10:18:24,2017-11-08 12:01:42,0 days 01:43:18.000000000,1
1266,64,1,49,459,2017-11-07 03:16:48,2017-11-07 03:19:53,0 days 00:03:05.000000000,1
121303,8,1,4,145,2017-11-07 13:05:39,2017-11-07 13:10:07,0 days 00:04:28.000000000,1
18626,18,1,16,107,2017-11-09 09:53:51,2017-11-09 10:49:23,0 days 00:55:32.000000000,1
102025,12,1,18,259,2017-11-07 05:53:45,2017-11-07 05:55:01,0 days 00:01:16.000000000,1
95766,14,1,32,379,2017-11-07 02:19:13,2017-11-07 03:18:01,0 days 00:58:48.000000000,1
58760,12,1,6,265,2017-11-08 10:01:06,2017-11-08 10:11:20,0 days 00:10:14.000000000,1
42216,12,1,19,497,2017-11-08 12:13:16,2017-11-08 12:27:34,0 days 00:14:18.000000000,1
132744,3,1,18,442,2017-11-08 23:57:31,2017-11-09 02:33:43,0 days 02:36:12.000000000,1
37375,12,1,14,178,2017-11-08 08:19:22,2017-11-08 08:24:32,0 days 00:05:10.000000000,1
107912,9,1,13,466,2017-11-09 01:01:13,2017-11-09 01:59:57,0 days 00:58:44.000000000,1
208611,20,1,40,259,2017-11-07 04:06:29,2017-11-07 04:07:05,0 days 00:00:36.000000000,1
81476,18,1,15,439,2017-11-08 00:15:16,2017-11-08 13:35:27,0 days 13:20:11.000000000,1
337466,12,2,92,340,2017-11-09 04:43:23,2017-11-09 05:43:53,0 days 01:00:30.000000000,1
118956,15,1,3,265,2017-11-09 02:30:55,2017-11-09 02:31:28,0 days 00:00:33.000000000,1
113627,18,1,15,107,2017-11-09 02:24:36,2017-11-09 02:57:04,0 days 00:32:28.000000000,1
79857,3,1,13,466,2017-11-08 11:04:09,2017-11-08 11:05:07,0 days 00:00:58.000000000,1
71542,12,1,20,265,2017-11-09 12:07:15,2017-11-09 12:08:12,0 days 00:00:57.000000000,1
76396,2,1,13,452,2017-11-09 03:34:36,2017-11-09 10:01:37,0 days 06:27:01.000000000,1
95207,58,1,13,120,2017-11-08 10:11:06,2017-11-08 10:31:41,0 days 00:20:35.000000000,1
31210,2,1,31,364,2017-11-08 13:11:05,2017-11-08 13:47:49,0 days 00:36:44.000000000,1
73395,15,2,9,140,2017-11-07 09:07:13,2017-11-07 09:07:46,0 days 00:00:33.000000000,1
31597,9,2,20,442,2017-11-06 17:10:46,2017-11-07 01:39:15,0 days 08:28:29.000000000,1
68352,23,1,10,153,2017-11-09 10:54:00,2017-11-09 10:58:26,0 days 00:04:26.000000000,1
4019,2,1,19,469,2017-11-09 10:31:50,2017-11-09 10:32:31,0 days 00:00:41.000000000,1
50482,15,1,25,3,2017-11-09 10:55:32,2017-11-09 12:49:41,0 days 01:54:09.000000000,1
147957,9,2,28,442,2017-11-09 03:53:58,2017-11-09 03:54:21,0 days 00:00:23.000000000,1
204748,2,1,13,477,2017-11-08 02:45:53,2017-11-08 07:33:56,0 days 04:48:03.000000000,1
33838,18,1,49,121,2017-11-07 11:53:48,2017-11-07 12:11:05,0 days 00:17:17.000000000,1
8292,8,1,17,145,2017-11-09 00:35:09,2017-11-09 00:42:54,0 days 00:07:45.000000000,1
62717,64,1,19,459,2017-11-09 14:12:47,2017-11-09 14:15:04,0 days 00:02:17.000000000,1
33612,12,1,17,265,2017-11-07 07:59:51,2017-11-07 08:00:17,0 days 00:00:26.000000000,1
196128,1,1,19,439,2017-11-07 11:52:18,2017-11-07 12:16:39,0 days 00:24:21.000000000,1
89130,14,1,13,467,2017-11-07 12:15:59,2017-11-07 12:17:21,0 days 00:01:22.000000000,1
112394,3,1,27,173,2017-11-09 01:21:22,2017-11-09 03:08:34,0 days 01:47:12.000000000,1
165943,2,1,13,401,2017-11-08 11:57:33,2017-11-08 11:57:45,0 days 00:00:12.000000000,1
120075,3,1,26,442,2017-11-07 03:28:55,2017-11-07 03:30:03,0 days 00:01:08.000000000,1
53454,2,1,10,212,2017-11-09 09:15:28,2017-11-09 09:32:31,0 days 00:17:03.000000000,1
71575,3,1,19,280,2017-11-09 05:42:06,2017-11-09 06:06:05,0 days 00:23:59.000000000,1
35007,2,1,20,469,2017-11-07 02:34:33,2017-11-07 14:06:58,0 days 11:32:25.000000000,1
36131,14,1,13,379,2017-11-06 16:37:43,2017-11-06 16:41:06,0 days 00:03:23.000000000,1
51719,14,1,13,489,2017-11-07 03:52:39,2017-11-07 12:12:54,0 days 08:20:15.000000000,1
182997,21,1,13,232,2017-11-08 03:50:41,2017-11-08 04:10:18,0 days 00:19:37.000000000,1
138561,3,1,13,280,2017-11-08 00:50:02,2017-11-08 10:49:37,0 days 09:59:35.000000000,1
122049,18,1,10,107,2017-11-09 02:14:54,2017-11-09 05:26:35,0 days 03:11:41.000000000,1
8179,2,1,18,469,2017-11-09 10:38:59,2017-11-09 10:39:42,0 days 00:00:43.000000000,1
65253,6,1,19,459,2017-11-07 10:29:09,2017-11-07 10:32:44,0 days 00:03:35.000000000,1
100212,9,2,19,258,2017-11-08 05:32:11,2017-11-08 10:01:44,0 days 04:29:33.000000000,1
8282,12,1,25,245,2017-11-08 03:05:54,2017-11-08 03:06:28,0 days 00:00:34.000000000,1
323088,14,1,35,439,2017-11-07 11:06:02,2017-11-07 15:12:00,0 days 04:05:58.000000000,1
105560,3,1,13,280,2017-11-07 09:05:01,2017-11-07 09:11:57,0 days 00:06:56.000000000,1
112086,2,1,15,205,2017-11-09 08:35:01,2017-11-09 08:35:47,0 days 00:00:46.000000000,1
172176,3,1,14,452,2017-11-07 03:43:52,2017-11-07 08:25:42,0 days 04:41:50.000000000,1
18424,15,1,35,153,2017-11-07 00:19:13,2017-11-07 08:03:41,0 days 07:44:28.000000000,1
58472,18,1,40,107,2017-11-08 04:06:19,2017-11-08 04:11:54,0 days 00:05:35.000000000,1
95570,6,1,25,125,2017-11-09 07:16:18,2017-11-09 09:10:59,0 days 01:54:41.000000000,1
29185,3,1,17,205,2017-11-09 06:40:57,2017-11-09 06:44:15,0 days 00:03:18.000000000,1
35182,18,1,19,439,2017-11-09 00:13:20,2017-11-09 06:38:02,0 days 06:24:42.000000000,1
72287,28,1,14,135,2017-11-07 16:06:18,2017-11-07 21:51:01,0 days 05:44:43.000000000,1
43398,3,1,13,280,2017-11-09 07:35:08,2017-11-09 08:34:26,0 days 00:59:18.000000000,1
115039,10,1,20,377,2017-11-08 04:07:30,2017-11-08 05:40:34,0 days 01:33:04.000000000,1
93976,12,1,16,178,2017-11-09 02:53:45,2017-11-09 10:48:28,0 days 07:54:43.000000000,1
112627,2,1,19,477,2017-11-07 08:50:15,2017-11-07 08:50:30,0 days 00:00:15.000000000,1
230854,18,1,10,107,2017-11-07 16:39:20,2017-11-07 16:40:22,0 days 00:01:02.000000000,1
119369,7,2,9,101,2017-11-08 15:35:44,2017-11-08 15:36:20,0 days 00:00:36.000000000,1
115744,25,1,13,259,2017-11-09 09:04:59,2017-11-09 09:06:22,0 days 00:01:23.000000000,1
50164,14,1,15,349,2017-11-08 03:55:09,2017-11-08 08:09:27,0 days 04:14:18.000000000,1
114354,14,1,13,134,2017-11-07 23:06:35,2017-11-08 02:45:29,0 days 03:38:54.000000000,1
177017,23,1,19,153,2017-11-08 12:42:53,2017-11-08 12:43:17,0 days 00:00:24.000000000,1
128412,3,1,25,280,2017-11-08 06:03:34,2017-11-08 13:09:21,0 days 07:05:47.000000000,1
129931,26,1,19,266,2017-11-08 10:46:38,2017-11-08 10:47:22,0 days 00:00:44.000000000,1
268262,1,1,13,118,2017-11-07 11:11:16,2017-11-07 11:12:12,0 days 00:00:56.000000000,1
41471,3,2,8,280,2017-11-08 03:37:14,2017-11-08 09:33:22,0 days 05:56:08.000000000,1
93789,21,1,19,232,2017-11-07 23:39:42,2017-11-07 23:39:48,0 days 00:00:06.000000000,1
27536,9,1,13,145,2017-11-07 13:51:07,2017-11-07 13:51:44,0 days 00:00:37.000000000,1
24985,3,1,19,280,2017-11-08 15:48:20,2017-11-08 15:48:56,0 days 00:00:36.000000000,1
93780,12,1,19,328,2017-11-09 02:38:45,2017-11-09 07:52:21,0 days 05:13:36.000000000,1
43809,14,1,64,349,2017-11-09 11:27:54,2017-11-09 11:30:28,0 days 00:02:34.000000000,1
12413,9,1,32,489,2017-11-07 10:04:44,2017-11-07 10:06:15,0 days 00:01:31.000000000,1
106862,26,1,13,121,2017-11-08 15:11:11,2017-11-08 15:12:23,0 days 00:01:12.000000000,1
72306,32,1,19,376,2017-11-07 06:52:35,2017-11-07 07:30:47,0 days 00:38:12.000000000,1
244428,12,1,13,178,2017-11-09 15:19:18,2017-11-09 15:19:47,0 days 00:00:29.000000000,1
32542,2,1,13,477,2017-11-09 07:33:11,2017-11-09 07:34:47,0 days 00:01:36.000000000,1
71740,36,1,13,110,2017-11-08 10:26:39,2017-11-08 10:31:59,0 days 00:05:20.000000000,1
64491,3,1,14,130,2017-11-08 16:11:52,2017-11-08 16:14:43,0 days 00:02:51.000000000,1
155213,3,1,19,424,2017-11-08 08:06:39,2017-11-08 09:42:39,0 days 01:36:00.000000000,1
78145,9,1,13,334,2017-11-07 03:13:15,2017-11-07 03:26:47,0 days 00:13:32.000000000,1
222,15,1,19,3,2017-11-09 08:07:27,2017-11-09 08:23:10,0 days 00:15:43.000000000,1
201217,3,1,10,280,2017-11-09 03:26:26,2017-11-09 03:27:51,0 days 00:01:25.000000000,1
57295,12,1,37,259,2017-11-09 12:37:03,2017-11-09 13:20:36,0 days 00:43:33.000000000,1
95766,12,1,13,245,2017-11-08 08:20:35,2017-11-08 08:40:05,0 days 00:19:30.000000000,1
65078,2,1,13,435,2017-11-09 05:41:57,2017-11-09 05:45:17,0 days 00:03:20.000000000,1
35216,3,1,19,280,2017-11-08 10:45:42,2017-11-08 10:47:44,0 days 00:02:02.000000000,1
58570,12,1,19,265,2017-11-06 20:56:08,2017-11-07 03:52:16,0 days 06:56:08.000000000,1
52620,20,1,19,478,2017-11-08 11:57:07,2017-11-08 11:58:19,0 days 00:01:12.000000000,1
148489,3,1,19,280,2017-11-09 08:19:16,2017-11-09 08:19:27,0 days 00:00:11.000000000,1
57507,15,1,19,315,2017-11-07 00:26:37,2017-11-07 01:11:29,0 days 00:44:52.000000000,1
114494,13,1,18,400,2017-11-08 07:26:43,2017-11-08 13:21:38,0 days 05:54:55.000000000,1
84968,3,1,19,442,2017-11-07 00:36:27,2017-11-07 00:55:20,0 days 00:18:53.000000000,1
91574,2,1,19,205,2017-11-09 07:30:39,2017-11-09 07:31:44,0 days 00:01:05.000000000,1
29085,12,1,13,105,2017-11-06 23:20:09,2017-11-07 00:12:13,0 days 00:52:04.000000000,1
85625,12,1,10,140,2017-11-07 01:44:14,2017-11-07 14:42:21,0 days 12:58:07.000000000,1
27132,3,1,19,489,2017-11-08 13:11:09,2017-11-08 13:26:09,0 days 00:15:00.000000000,1
44595,12,1,18,245,2017-11-09 05:46:33,2017-11-09 05:48:34,0 days 00:02:01.000000000,1
37375,11,1,22,325,2017-11-09 08:34:44,2017-11-09 09:19:37,0 days 00:44:53.000000000,1
153630,12,1,19,178,2017-11-07 11:26:04,2017-11-07 11:26:36,0 days 00:00:32.000000000,1
110849,1,1,13,134,2017-11-07 13:40:56,2017-11-07 13:53:27,0 days 00:12:31.000000000,1
5314,12,1,19,145,2017-11-07 13:45:36,2017-11-07 13:59:56,0 days 00:14:20.000000000,1
24674,14,1,19,463,2017-11-09 07:32:42,2017-11-09 07:35:24,0 days 00:02:42.000000000,1
121094,3,1,18,173,2017-11-09 11:03:58,2017-11-09 11:04:12,0 days 00:00:14.000000000,1
51719,6,1,30,459,2017-11-08 11:36:47,2017-11-08 13:40:58,0 days 02:04:11.000000000,1
210382,8,1,4,145,2017-11-07 23:29:23,2017-11-08 04:43:53,0 days 05:14:30.000000000,1
103311,9,1,37,244,2017-11-08 04:13:25,2017-11-08 04:13:56,0 days 00:00:31.000000000,1
13573,6,1,19,459,2017-11-07 15:03:21,2017-11-07 15:08:11,0 days 00:04:50.000000000,1
121996,18,1,53,107,2017-11-09 02:18:11,2017-11-09 04:21:33,0 days 02:03:22.000000000,1
88727,15,1,13,140,2017-11-07 06:56:40,2017-11-07 07:00:30,0 days 00:03:50.000000000,1
39009,18,1,41,107,2017-11-09 14:40:15,2017-11-09 14:40:38,0 days 00:00:23.000000000,1
105475,15,1,19,245,2017-11-07 03:10:14,2017-11-07 03:11:03,0 days 00:00:49.000000000,1
104444,12,1,19,178,2017-11-08 09:45:40,2017-11-08 09:45:50,0 days 00:00:10.000000000,1
45308,3,1,25,173,2017-11-09 11:52:43,2017-11-09 12:15:11,0 days 00:22:28.000000000,1
50314,12,1,17,178,2017-11-08 15:14:02,2017-11-08 15:58:04,0 days 00:44:02.000000000,1
111521,3,1,18,280,2017-11-08 02:26:52,2017-11-08 04:22:17,0 days 01:55:25.000000000,1
44957,23,1,19,153,2017-11-07 00:54:43,2017-11-07 02:29:57,0 days 01:35:14.000000000,1
36582,2,1,17,452,2017-11-08 17:29:02,2017-11-08 17:29:56,0 days 00:00:54.000000000,1
100275,14,1,19,401,2017-11-07 10:19:09,2017-11-07 10:22:47,0 days 00:03:38.000000000,1
34755,12,1,27,328,2017-11-07 08:20:30,2017-11-07 09:20:43,0 days 01:00:13.000000000,1
33460,9,1,19,334,2017-11-09 10:51:00,2017-11-09 10:51:14,0 days 00:00:14.000000000,1
122745,12,1,13,265,2017-11-07 10:06:01,2017-11-07 10:06:10,0 days 00:00:09.000000000,1
99980,2,1,19,477,2017-11-08 06:53:37,2017-11-08 06:53:44,0 days 00:00:07.000000000,1
280824,3,1,13,466,2017-11-07 23:19:38,2017-11-08 09:14:39,0 days 09:55:01.000000000,1
266434,3,1,22,371,2017-11-09 09:54:31,2017-11-09 14:55:25,0 days 05:00:54.000000000,1
5178,26,1,19,266,2017-11-09 15:23:19,2017-11-09 15:57:47,0 days 00:34:28.000000000,1
182955,12,1,19,245,2017-11-08 13:33:24,2017-11-08 13:36:42,0 days 00:03:18.000000000,1
173542,12,1,17,424,2017-11-09 03:27:39,2017-11-09 03:31:30,0 days 00:03:51.000000000,1
25071,3,1,32,137,2017-11-08 18:22:19,2017-11-08 18:22:52,0 days 00:00:33.000000000,1
75007,3,1,6,280,2017-11-09 13:26:13,2017-11-09 13:27:30,0 days 00:01:17.000000000,1
230885,3,1,19,280,2017-11-07 01:25:34,2017-11-07 01:26:01,0 days 00:00:27.000000000,1
137052,24,1,13,105,2017-11-09 06:33:04,2017-11-09 12:26:53,0 days 05:53:49.000000000,1
21126,3,1,13,211,2017-11-09 08:06:25,2017-11-09 08:08:25,0 days 00:02:00.000000000,1
55845,20,1,13,259,2017-11-09 02:30:24,2017-11-09 02:31:09,0 days 00:00:45.000000000,1
50231,2,1,19,477,2017-11-08 16:00:22,2017-11-09 04:00:39,0 days 12:00:17.000000000,1
92735,12,1,13,326,2017-11-07 02:17:13,2017-11-07 02:30:37,0 days 00:13:24.000000000,1
84896,2,1,6,219,2017-11-08 11:57:28,2017-11-08 11:59:21,0 days 00:01:53.000000000,1
6395,7,1,6,101,2017-11-08 01:57:43,2017-11-08 08:50:41,0 days 06:52:58.000000000,1
50366,21,1,14,128,2017-11-08 08:34:53,2017-11-08 10:25:45,0 days 01:50:52.000000000,1
5348,2,1,13,237,2017-11-08 13:17:42,2017-11-08 13:18:21,0 days 00:00:39.000000000,1
36150,2,1,37,205,2017-11-08 07:16:20,2017-11-08 07:32:59,0 days 00:16:39.000000000,1
247281,18,1,9,121,2017-11-08 03:01:57,2017-11-08 14:15:50,0 days 11:13:53.000000000,1
38959,18,1,17,439,2017-11-09 01:18:16,2017-11-09 02:56:23,0 days 01:38:07.000000000,1
89081,21,1,19,128,2017-11-09 03:43:30,2017-11-09 13:08:24,0 days 09:24:54.000000000,1
29950,15,1,19,386,2017-11-09 03:03:50,2017-11-09 04:04:50,0 days 01:01:00.000000000,1
77186,15,1,19,430,2017-11-09 12:56:00,2017-11-09 12:56:34,0 days 00:00:34.000000000,1
163326,3,1,13,480,2017-11-08 05:59:29,2017-11-08 06:15:20,0 days 00:15:51.000000000,1
74074,18,1,18,121,2017-11-07 08:17:44,2017-11-07 08:20:29,0 days 00:02:45.000000000,1
92284,9,1,15,134,2017-11-07 07:24:25,2017-11-07 07:24:54,0 days 00:00:29.000000000,1
89880,12,1,19,245,2017-11-09 14:03:29,2017-11-09 14:03:43,0 days 00:00:14.000000000,1
29274,6,1,19,459,2017-11-08 15:23:20,2017-11-08 15:24:12,0 days 00:00:52.000000000,1
146047,27,1,17,122,2017-11-07 08:14:01,2017-11-07 08:14:37,0 days 00:00:36.000000000,1
159333,3,1,32,280,2017-11-08 01:58:41,2017-11-08 02:00:04,0 days 00:01:23.000000000,1
14792,3,1,10,280,2017-11-07 06:11:08,2017-11-07 07:28:36,0 days 01:17:28.000000000,1
122415,12,1,12,245,2017-11-09 10:35:05,2017-11-09 10:35:56,0 days 00:00:51.000000000,1
202230,6,1,19,459,2017-11-07 12:40:32,2017-11-07 12:41:18,0 days 00:00:46.000000000,1
192694,2,1,41,219,2017-11-08 13:51:02,2017-11-08 14:08:34,0 days 00:17:32.000000000,1
45745,12,1,13,242,2017-11-08 10:49:50,2017-11-08 11:50:02,0 days 01:00:12.000000000,1
114653,26,1,19,477,2017-11-08 00:43:36,2017-11-08 00:46:15,0 days 00:02:39.000000000,1
51773,12,1,19,265,2017-11-08 08:31:10,2017-11-08 11:02:32,0 days 02:31:22.000000000,1
23564,15,1,13,245,2017-11-07 02:14:09,2017-11-07 03:07:42,0 days 00:53:33.000000000,1
90855,3,1,19,137,2017-11-07 00:22:59,2017-11-07 00:33:23,0 days 00:10:24.000000000,1
48063,9,1,13,234,2017-11-08 13:52:07,2017-11-08 13:55:37,0 days 00:03:30.000000000,1
78761,12,1,6,245,2017-11-08 22:36:15,2017-11-08 22:39:57,0 days 00:03:42.000000000,1
37476,3,1,8,137,2017-11-07 04:07:28,2017-11-07 05:04:54,0 days 00:57:26.000000000,1
105323,2,1,19,205,2017-11-07 15:29:37,2017-11-07 15:32:03,0 days 00:02:26.000000000,1
71838,23,1,13,153,2017-11-09 07:42:16,2017-11-09 07:44:38,0 days 00:02:22.000000000,1
69169,8,1,19,140,2017-11-07 10:53:50,2017-11-07 10:55:00,0 days 00:01:10.000000000,1
73516,9,1,19,134,2017-11-09 11:05:28,2017-11-09 11:06:45,0 days 00:01:17.000000000,1
118339,18,1,18,107,2017-11-09 00:11:39,2017-11-09 02:35:31,0 days 02:23:52.000000000,1
114904,18,1,18,107,2017-11-07 03:29:24,2017-11-07 03:29:29,0 days 00:00:05.000000000,1
220120,14,1,19,489,2017-11-09 01:07:56,2017-11-09 01:08:29,0 days 00:00:33.000000000,1
14764,15,1,13,3,2017-11-07 15:44:58,2017-11-07 15:47:11,0 days 00:02:13.000000000,1
88217,3,1,19,280,2017-11-07 08:22:28,2017-11-07 08:24:56,0 days 00:02:28.000000000,1
70165,3,2,13,280,2017-11-07 03:13:18,2017-11-07 04:58:33,0 days 01:45:15.000000000,1
34865,21,1,19,128,2017-11-08 16:29:22,2017-11-09 05:20:26,0 days 12:51:04.000000000,1
144327,9,1,41,442,2017-11-09 05:37:03,2017-11-09 14:58:29,0 days 09:21:26.000000000,1
164496,2,1,16,122,2017-11-06 23:35:52,2017-11-06 23:36:20,0 days 00:00:28.000000000,1
44744,7,1,10,101,2017-11-07 09:06:00,2017-11-07 09:43:29,0 days 00:37:29.000000000,1
55881,2,1,13,452,2017-11-07 09:31:09,2017-11-07 09:31:19,0 days 00:00:10.000000000,1
88063,13,1,12,400,2017-11-06 22:28:36,2017-11-06 22:29:48,0 days 00:01:12.000000000,1
59951,9,1,13,134,2017-11-07 08:41:34,2017-11-07 08:42:44,0 days 00:01:10.000000000,1
2478,12,1,17,265,2017-11-07 09:30:08,2017-11-07 09:30:46,0 days 00:00:38.000000000,1
30196,3,1,13,205,2017-11-08 07:10:58,2017-11-08 07:13:04,0 days 00:02:06.000000000,1
69367,3,1,17,137,2017-11-07 01:00:47,2017-11-07 01:01:23,0 days 00:00:36.000000000,1
114220,12,1,22,178,2017-11-08 03:07:10,2017-11-08 03:08:14,0 days 00:01:04.000000000,1
34109,150,1,13,110,2017-11-08 04:04:17,2017-11-08 04:04:51,0 days 00:00:34.000000000,1
35180,3,1,11,480,2017-11-09 09:24:22,2017-11-09 09:25:39,0 days 00:01:17.000000000,1
50307,21,1,19,128,2017-11-09 07:52:38,2017-11-09 07:53:28,0 days 00:00:50.000000000,1
117867,11,1,66,487,2017-11-07 04:05:29,2017-11-07 04:11:22,0 days 00:05:53.000000000,1
43756,12,1,19,265,2017-11-09 12:07:48,2017-11-09 12:08:35,0 days 00:00:47.000000000,1
15148,2,1,13,236,2017-11-08 13:00:56,2017-11-08 13:01:25,0 days 00:00:29.000000000,1
34939,18,3543,748,107,2017-11-07 02:27:17,2017-11-07 02:30:01,0 days 00:02:44.000000000,1
95924,12,1,22,178,2017-11-09 03:32:21,2017-11-09 03:51:44,0 days 00:19:23.000000000,1
117830,15,1,41,130,2017-11-06 22:11:16,2017-11-06 22:13:13,0 days 00:01:57.000000000,1
113033,12,1,22,265,2017-11-08 02:14:21,2017-11-08 02:16:37,0 days 00:02:16.000000000,1
351064,18,1,10,439,2017-11-07 17:48:06,2017-11-07 17:48:53,0 days 00:00:47.000000000,1
189048,12,1,22,259,2017-11-08 03:35:42,2017-11-08 09:49:44,0 days 06:14:02.000000000,1
114461,2,1,6,477,2017-11-08 02:26:41,2017-11-08 02:38:10,0 days 00:11:29.000000000,1
37398,18,1,31,107,2017-11-07 04:00:35,2017-11-07 04:00:49,0 days 00:00:14.000000000,1
95546,2,1,13,122,2017-11-07 11:26:50,2017-11-07 11:59:43,0 days 00:32:53.000000000,1
73487,9,1,13,134,2017-11-09 13:58:08,2017-11-09 13:58:58,0 days 00:00:50.000000000,1
114546,12,1,13,497,2017-11-08 04:08:15,2017-11-08 04:25:13,0 days 00:16:58.000000000,1
45519,12,1,13,245,2017-11-09 14:00:21,2017-11-09 14:02:38,0 days 00:02:17.000000000,1
122495,2,1,8,477,2017-11-08 11:03:18,2017-11-08 11:04:10,0 days 00:00:52.000000000,1
6456,3,1,19,137,2017-11-07 02:45:04,2017-11-07 08:14:52,0 days 05:29:48.000000000,1
71740,18,1,13,107,2017-11-08 01:27:53,2017-11-08 02:21:57,0 days 00:54:04.000000000,1
79258,15,1,3,140,2017-11-09 07:23:47,2017-11-09 08:24:08,0 days 01:00:21.000000000,1
95006,12,1,47,205,2017-11-09 15:11:06,2017-11-09 15:11:52,0 days 00:00:46.000000000,1
70567,12,1,19,145,2017-11-09 08:38:59,2017-11-09 08:39:38,0 days 00:00:39.000000000,1
15117,21,1,13,232,2017-11-08 12:15:22,2017-11-08 12:22:33,0 days 00:07:11.000000000,1
121352,23,1,9,153,2017-11-07 01:20:00,2017-11-07 01:31:50,0 days 00:11:50.000000000,1
26697,9,2,9,466,2017-11-08 14:11:31,2017-11-08 14:12:27,0 days 00:00:56.000000000,1
63840,3,1,53,379,2017-11-09 13:50:42,2017-11-09 14:10:42,0 days 00:20:00.000000000,1
51957,15,1,17,245,2017-11-07 03:24:31,2017-11-07 03:25:47,0 days 00:01:16.000000000,1
232810,12,1,27,265,2017-11-07 17:08:12,2017-11-08 08:52:14,0 days 15:44:02.000000000,1
118879,1,1,6,135,2017-11-07 15:23:50,2017-11-07 15:23:52,0 days 00:00:02.000000000,1
42561,18,1,19,107,2017-11-08 00:15:19,2017-11-08 00:54:31,0 days 00:39:12.000000000,1
35467,8,1,13,145,2017-11-08 03:10:40,2017-11-08 03:11:04,0 days 00:00:24.000000000,1
29151,14,1,19,442,2017-11-09 11:34:03,2017-11-09 12:56:16,0 days 01:22:13.000000000,1
26130,15,1,13,245,2017-11-07 08:10:05,2017-11-07 08:12:27,0 days 00:02:22.000000000,1
43511,15,1,19,245,2017-11-07 02:43:36,2017-11-07 03:36:19,0 days 00:52:43.000000000,1
125222,2,1,18,122,2017-11-07 03:20:30,2017-11-07 03:21:06,0 days 00:00:36.000000000,1
4738,9,1,18,466,2017-11-06 22:16:00,2017-11-07 09:41:09,0 days 11:25:09.000000000,1
102053,9,1,41,107,2017-11-07 18:30:58,2017-11-07 18:31:40,0 days 00:00:42.000000000,1
76744,18,1,13,107,2017-11-08 10:05:05,2017-11-08 10:05:39,0 days 00:00:34.000000000,1
124576,2,1,13,469,2017-11-09 12:22:21,2017-11-09 14:28:58,0 days 02:06:37.000000000,1
17014,18,1,13,121,2017-11-09 13:05:35,2017-11-09 13:12:05,0 days 00:06:30.000000000,1
29029,9,1,41,234,2017-11-07 16:21:37,2017-11-07 16:42:10,0 days 00:20:33.000000000,1
25321,3,1,16,442,2017-11-07 15:37:00,2017-11-07 15:37:32,0 days 00:00:32.000000000,1
91879,3,1,15,379,2017-11-07 02:37:21,2017-11-07 02:45:52,0 days 00:08:31.000000000,1
42128,12,1,13,178,2017-11-08 00:47:39,2017-11-08 02:32:35,0 days 01:44:56.000000000,1
14044,12,1,13,178,2017-11-08 07:40:55,2017-11-08 11:43:10,0 days 04:02:15.000000000,1
65253,15,1,30,265,2017-11-07 00:25:13,2017-11-07 06:16:38,0 days 05:51:25.000000000,1
75617,2,1,19,435,2017-11-08 01:18:25,2017-11-08 01:18:58,0 days 00:00:33.000000000,1
123495,1,1,8,125,2017-11-07 06:17:36,2017-11-07 06:19:26,0 days 00:01:50.000000000,1
169455,9,1,13,234,2017-11-07 05:59:03,2017-11-07 07:57:06,0 days 01:58:03.000000000,1
52554,14,1,20,134,2017-11-08 14:20:20,2017-11-08 14:21:40,0 days 00:01:20.000000000,1
16656,24,1,13,105,2017-11-08 14:05:01,2017-11-08 14:06:06,0 days 00:01:05.000000000,1
76163,20,1,19,478,2017-11-07 01:17:17,2017-11-07 01:17:53,0 days 00:00:36.000000000,1
73954,9,1,19,134,2017-11-07 08:19:11,2017-11-07 08:22:13,0 days 00:03:02.000000000,1
72302,18,1,17,134,2017-11-08 06:57:24,2017-11-08 06:58:29,0 days 00:01:05.000000000,1
298749,18,1,19,439,2017-11-07 07:13:46,2017-11-07 09:41:39,0 days 02:27:53.000000000,1
84749,21,1,9,128,2017-11-07 07:45:52,2017-11-07 14:43:06,0 days 06:57:14.000000000,1
55256,3,1,19,280,2017-11-08 11:01:20,2017-11-08 11:02:55,0 days 00:01:35.000000000,1
45400,21,1,15,128,2017-11-09 13:50:45,2017-11-09 13:53:03,0 days 00:02:18.000000000,1
208377,15,1,13,245,2017-11-07 12:50:06,2017-11-07 12:53:39,0 days 00:03:33.000000000,1
40678,9,1,19,215,2017-11-09 10:33:05,2017-11-09 15:20:35,0 days 04:47:30.000000000,1
11777,20,1,14,259,2017-11-07 08:07:01,2017-11-07 08:35:35,0 days 00:28:34.000000000,1
108669,15,1,19,245,2017-11-07 00:39:25,2017-11-07 00:41:21,0 days 00:01:56.000000000,1
40022,3,1,44,480,2017-11-07 01:20:25,2017-11-07 01:20:51,0 days 00:00:26.000000000,1
209504,3,1,13,205,2017-11-08 18:22:11,2017-11-08 18:23:01,0 days 00:00:50.000000000,1
